packName,color,text,pick,official
CAH: Blue Box Expansion,white,Anal fissures like you wouldn't believe.,,true
CAH: Blue Box Expansion,white,Ancient Athenian boy-fucking.,,true
CAH: Blue Box Expansion,white,Angelheaded hipsters burning for the ancient heavenly connection to the starry dynamo in the machinery of night.,,true
CAH: Blue Box Expansion,white,Ass to mouth.,,true
CAH: Blue Box Expansion,white,Backwards knees.,,true
CAH: Blue Box Expansion,white,Bathing in moonsblood and dancing around the ancient oak.,,true
CAH: Blue Box Expansion,white,Being a terrible mother.,,true
CAH: Blue Box Expansion,white,Being John Malkovich.,,true
CAH: Blue Box Expansion,white,Being nine years old.,,true
CAH: Blue Box Expansion,white,Being paralyzed from the neck down.,,true
CAH: Blue Box Expansion,white,Being popular and good at sports.,,true
CAH: Blue Box Expansion,white,Being worshipped as the one true God.,,true
CAH: Blue Box Expansion,white,Beloved television star Bill Cosby.,,true
CAH: Blue Box Expansion,white,Blackface.,,true
CAH: Blue Box Expansion,white,Blackula.,,true
CAH: Blue Box Expansion,white,Blowjobs for everyone.,,true
CAH: Blue Box Expansion,white,Boring Vaginal sex.,,true
CAH: Blue Box Expansion,white,Bouncing up and down.,,true
CAH: Blue Box Expansion,white,Breastfeeding a ten year old.,,true
CAH: Blue Box Expansion,white,Breastfeeding a ten-year-old.,,true
CAH: Blue Box Expansion,white,Bullets.,,true
CAH: Blue Box Expansion,white,Butt stuff.,,true
CAH: Blue Box Expansion,white,Calculating every mannerism so as not to suggest homosexuality.,,true
CAH: Blue Box Expansion,white,Cancer.,,true
CAH: Blue Box Expansion,white,Changing a person's mind with logic and facts.,,true
CAH: Blue Box Expansion,white,Child Protective Services.,,true
CAH: Blue Box Expansion,white,Child support payments.,,true
CAH: Blue Box Expansion,white,Common-sense gun control legislation.,,true
CAH: Blue Box Expansion,white,"Cool, relatable cancer teens.",,true
CAH: Blue Box Expansion,white,Crazy opium eyes.,,true
CAH: Blue Box Expansion,white,Crippling social anxiety.,,true
CAH: Blue Box Expansion,white,Crying and shitting and eating spaghetti.,,true
CAH: Blue Box Expansion,white,Cute boys.,,true
CAH: Blue Box Expansion,white,Cutting off a flamingo's legs with garden shears.,,true
CAH: Blue Box Expansion,white,Daddy.,,true
CAH: Blue Box Expansion,white,Daddy's credit card.,,true
CAH: Blue Box Expansion,white,Deez nuts.,,true
CAH: Blue Box Expansion,white,Dem titties.,,true
CAH: Blue Box Expansion,white,Depression.,,true
CAH: Blue Box Expansion,white,Doing the right stuff to her nipples.,,true
CAH: Blue Box Expansion,white,Doo-doo.,,true
CAH: Blue Box Expansion,white,Drinking responsibly.,,true
CAH: Blue Box Expansion,white,Eating together like a god damn family for once.,,true
CAH: Blue Box Expansion,white,Eggs.,,true
CAH: Blue Box Expansion,white,Ejaculating inside another man's wife.,,true
CAH: Blue Box Expansion,white,Ejaculating live bees and the bees are angry.,,true
CAH: Blue Box Expansion,white,Ennui.,,true
CAH: Blue Box Expansion,white,Every ounce of charisma left in Mick Jagger's tired body.,,true
CAH: Blue Box Expansion,white,Exploding pigeons.,,true
CAH: Blue Box Expansion,white,Falling into the toilet.,,true
CAH: Blue Box Expansion,white,Figuring out how to have sex with a dolphin.,,true
CAH: Blue Box Expansion,white,Filling a man's anus with concrete.,,true
CAH: Blue Box Expansion,white,Finally finishing off the Indians.,,true
CAH: Blue Box Expansion,white,"Free ice cream, yo.",,true
CAH: Blue Box Expansion,white,Fresh dill from the patio.,,true
CAH: Blue Box Expansion,white,Fucking a corpse back to life.,,true
CAH: Blue Box Expansion,white,Generally having no idea what's going on.,,true
CAH: Blue Box Expansion,white,Genghis Khan's DNA.,,true
CAH: Blue Box Expansion,white,Getting all offended.,,true
CAH: Blue Box Expansion,white,Getting caught by the police and going to jail.,,true
CAH: Blue Box Expansion,white,Getting down to business to defeat the Huns.,,true
CAH: Blue Box Expansion,white,Getting drive-by shot.,,true
CAH: Blue Box Expansion,white,Getting eaten alive by Guy Fieri.,,true
CAH: Blue Box Expansion,white,Getting offended.,,true
CAH: Blue Box Expansion,white,Getting shot by the police.,,true
CAH: Blue Box Expansion,white,Getting shot out of a cannon.,,true
CAH: Blue Box Expansion,white,Giant sperm from outer space.,,true
CAH: Blue Box Expansion,white,"Going down on a woman, discovering that her vagina is filled with eyeballs, and being totally into that.",,true
CAH: Blue Box Expansion,white,Going inside at some point because of the mosquitoes.,,true
CAH: Blue Box Expansion,white,Going to a high school reunion on ketamine.,,true
CAH: Blue Box Expansion,white,Grammar nazis who are also regular Nazis.,,true
CAH: Blue Box Expansion,white,Growing up chained to a radiator in perpetual darkness.,,true
CAH: Blue Box Expansion,white,Gwyneth Paltrow's opinions.,,true
CAH: Blue Box Expansion,white,Having been dead for a while.,,true
CAH: Blue Box Expansion,white,How awesome I am.,,true
CAH: Blue Box Expansion,white,Immortality cream.,,true
CAH: Blue Box Expansion,white,Important news about Taylor Swift.,,true
CAH: Blue Box Expansion,white,Injecting speed into one arm and horse tranquilizer into the other.,,true
CAH: Blue Box Expansion,white,Interspecies marriage.,,true
CAH: Blue Box Expansion,white,Irrefutable evidence that God is real.,,true
CAH: Blue Box Expansion,white,Jizz.,,true
CAH: Blue Box Expansion,white,Kale.,,true
CAH: Blue Box Expansion,white,Khakis.,,true
CAH: Blue Box Expansion,white,Letting out 20 years' worth of farts.,,true
CAH: Blue Box Expansion,white,Like a million alligators.,,true
CAH: Blue Box Expansion,white,Lots and lots of abortions.,,true
CAH: Blue Box Expansion,white,Meaningless sex.,,true
CAH: Blue Box Expansion,white,meditating on virginity,,true
CAH: Blue Box Expansion,white,Moderate-to-severe joint pain.,,true
CAH: Blue Box Expansion,white,Mom's new boyfriend.,,true
CAH: Blue Box Expansion,white,Morpheus.,,true
CAH: Blue Box Expansion,white,My boyfriend's stupid penis.,,true
CAH: Blue Box Expansion,white,My dad's dumb fucking face.,,true
CAH: Blue Box Expansion,white,My dead son's baseball glove.,,true
CAH: Blue Box Expansion,white,My first period.,,true
CAH: Blue Box Expansion,white,My sex dungeon.,,true
CAH: Blue Box Expansion,white,My worthless son.,,true
CAH: Blue Box Expansion,white,Neil Diamond's Greatest Hits.,,true
CAH: Blue Box Expansion,white,Never having sex again.,,true
CAH: Blue Box Expansion,white,"No clothes on, penis in vagina.",,true
CAH: Blue Box Expansion,white,No longer finding any Cards Against Humanity card funny.,,true
CAH: Blue Box Expansion,white,Not believing in giraffes.,,true
CAH: Blue Box Expansion,white,Oil!,,true
CAH: Blue Box Expansion,white,One unforgettable night of passion.,,true
CAH: Blue Box Expansion,white,Our new Buffalo Chicken Dippers®!,,true
CAH: Blue Box Expansion,white,Out-of-this-world bazongas.,,true
CAH: Blue Box Expansion,white,"Owls, the perfect predator.",,true
CAH: Blue Box Expansion,white,P.F. Chang himself.,,true
CAH: Blue Box Expansion,white,Party Mexicans.,,true
CAH: Blue Box Expansion,white,Peeing into a girl's butt to make a baby.,,true
CAH: Blue Box Expansion,white,Potato.,,true
CAH: Blue Box Expansion,white,"Prince Ali, fabulous he, Ali Ababwa.",,true
CAH: Blue Box Expansion,white,Pussy.,,true
CAH: Blue Box Expansion,white,"Raccoon: The other, other dark meat",,true
CAH: Blue Box Expansion,white,Reading the entire End-User License Agreement.,,true
CAH: Blue Box Expansion,white,Ripping a dog in half.,,true
CAH: Blue Box Expansion,white,Robots who just want to party.,,true
CAH: Blue Box Expansion,white,Russian super-tuberculosis.,,true
CAH: Blue Box Expansion,white,Seeing my village burned and my family slaughtered before my eyes.,,true
CAH: Blue Box Expansion,white,Seeing things from Hitler's perspective.,,true
CAH: Blue Box Expansion,white,"September 11th, 2001.",,true
CAH: Blue Box Expansion,white,Setting my balls on fire and cartwheeling to Ohio.,,true
CAH: Blue Box Expansion,white,Shapes and colors.,,true
CAH: Blue Box Expansion,white,Sharks with legs.,,true
CAH: Blue Box Expansion,white,"Shitting all over the floor like a bad, bad girl.",,true
CAH: Blue Box Expansion,white,Slowly easing down onto a cucumber.,,true
CAH: Blue Box Expansion,white,"Smoking crack, for instance.",,true
CAH: Blue Box Expansion,white,Snorting coke off a clown's boner.,,true
CAH: Blue Box Expansion,white,Social justice warriors with flamethrowers of compassion.,,true
CAH: Blue Box Expansion,white,Some shit-hot guitar licks.,,true
CAH: Blue Box Expansion,white,Some sort of Asian.,,true
CAH: Blue Box Expansion,white,Sports.,,true
CAH: Blue Box Expansion,white,Storing a bunch of acorns in my pussy.,,true
CAH: Blue Box Expansion,white,Stuffing a child's face with Fun Dip® until he starts having fun.,,true
CAH: Blue Box Expansion,white,Stupid.,,true
CAH: Blue Box Expansion,white,Such a big boy.,,true
CAH: Blue Box Expansion,white,Sucking all the milk out of a yak.,,true
CAH: Blue Box Expansion,white,Sudden penis loss.,,true
CAH: Blue Box Expansion,white,Teaching a girl how to handjob the penis.,,true
CAH: Blue Box Expansion,white,Texas.,,true
CAH: Blue Box Expansion,white,The Abercrombie & Fitch lifestyle.,,true
CAH: Blue Box Expansion,white,The all-new Nissan Pathfinder with 0.9% APR financing!,,true
CAH: Blue Box Expansion,white,The amount of gay I am.,,true
CAH: Blue Box Expansion,white,The basic suffering that pervades all of existence.,,true
CAH: Blue Box Expansion,white,The best taquito in the galaxy.,,true
CAH: Blue Box Expansion,white,The black half of Barack Obama.,,true
CAH: Blue Box Expansion,white,"The color ""puce"".",,true
CAH: Blue Box Expansion,white,The complex geopolitical quagmire that is the Middle East.,,true
CAH: Blue Box Expansion,white,The dentist.,,true
CAH: Blue Box Expansion,white,The eight gay warlocks who dictate the rules of fashion.,,true
CAH: Blue Box Expansion,white,The eighth graders.,,true
CAH: Blue Box Expansion,white,The euphoric rush of strangling a drifter.,,true
CAH: Blue Box Expansion,white,The ghost of Marlon Brando.,,true
CAH: Blue Box Expansion,white,The haunting stare of an Iraqi child.,,true
CAH: Blue Box Expansion,white,The inability to form meaningful relationships.,,true
CAH: Blue Box Expansion,white,The male gaze.,,true
CAH: Blue Box Expansion,white,The passage of time.,,true
CAH: Blue Box Expansion,white,The peaceful and nonthreatening rise of China.,,true
CAH: Blue Box Expansion,white,The power of the Dark Side.,,true
CAH: Blue Box Expansion,white,The right amount of cocaine.,,true
CAH: Blue Box Expansion,white,The safe word.,,true
CAH: Blue Box Expansion,white,The secret formula for ultimate female satisfaction.,,true
CAH: Blue Box Expansion,white,The size of my penis.,,true
CAH: Blue Box Expansion,white,The sweet song of sword against sword and the braying of mighty war beasts.,,true
CAH: Blue Box Expansion,white,"The swim team, all at once.",,true
CAH: Blue Box Expansion,white,The tiger that killed my father.,,true
CAH: Blue Box Expansion,white,The tiniest shred of evidence that God is real.,,true
CAH: Blue Box Expansion,white,The unbelievable world of mushrooms.,,true
CAH: Blue Box Expansion,white,The white half of Barack Obama.,,true
CAH: Blue Box Expansion,white,Three consecutive seconds of happiness.,,true
CAH: Blue Box Expansion,white,Throwing stones at a man until he dies.,,true
CAH: Blue Box Expansion,white,Too much cocaine.,,true
CAH: Blue Box Expansion,white,Total fucking chaos.,,true
CAH: Blue Box Expansion,white,Treasures beyond your wildest dreams.,,true
CAH: Blue Box Expansion,white,Turning the rivers red with the blood of infidels.,,true
CAH: Blue Box Expansion,white,Two whales fucking the shit out of each other.,,true
CAH: Blue Box Expansion,white,Unquestioning obedience.,,true
CAH: Blue Box Expansion,white,Unrelenting genital punishment.,,true
CAH: Blue Box Expansion,white,Unsheathing my massive horse cock.,,true
CAH: Blue Box Expansion,white,Vegetarian options.,,true
CAH: Blue Box Expansion,white,Walking into a glass door.,,true
CAH: Blue Box Expansion,white,Wearing glasses and sounding smart.,,true
CAH: Blue Box Expansion,white,Western standards of beauty.,,true
CAH: Blue Box Expansion,white,What Jesus would do.,,true
CAH: Blue Box Expansion,white,Whatever a McRib® is made of.,,true
CAH: Blue Box Expansion,white,"Whatever you wish, mother.",,true
CAH: Blue Box Expansion,white,Whispering all sexy.,,true
CAH: Blue Box Expansion,black,"_ may pass, but _ will last forever.",2,true
CAH: Blue Box Expansion,black,_ will never be the same after _.,2,true
CAH: Blue Box Expansion,black,"""This is madness."" ""No, THIS IS _!""",1,true
CAH: Blue Box Expansion,black,"2 AM in the city that never sleeps. The door swings open and she walks in, legs up to here. Something in her eyes tells me she's looking for _.",1,true
CAH: Blue Box Expansion,black,"Adventure. Romance. _. From Paramount Pictures, ""_.""",2,true
CAH: Blue Box Expansion,black,And today's soup is Cream of _.,1,true
CAH: Blue Box Expansion,black,"And would you like those buffalo wings mild, hot, or _?",1,true
CAH: Blue Box Expansion,black,"Armani suit: $1,000. Dinner for two at that swanky restaurant: $300. The look on her face when you surprise her with _: priceless.",1,true
CAH: Blue Box Expansion,black,"As king, how will I keep the peasants in line?",1,true
CAH: Blue Box Expansion,black,Behind every powerful man is _.,1,true
CAH: Blue Box Expansion,black,"Come to Dubai, where you can relax in our world-famous spas, experience the nightlife, or simply enjoy _ by the poolside.",1,true
CAH: Blue Box Expansion,black,Dammit Gary. You can't just solve every problem with _.,1,true
CAH: Blue Box Expansion,black,"Dear Leader Kim Jong-un, our village praises your infinite wisdom with a humble offering of _.",1,true
CAH: Blue Box Expansion,black,Do not fuck with me! I am literally _ right now.,1,true
CAH: Blue Box Expansion,black,Do the Dew with our most extreme flavor yet! Get ready for Mountain Dew _!,1,true
CAH: Blue Box Expansion,black,Do you lack energy? Does it sometimes feel like the whole world is _ ? Ask your doctor about Zoloft.®,1,true
CAH: Blue Box Expansion,black,"Don't forget! Beginning this week, Casual Friday will officially become ""_ Friday.""",1,true
CAH: Blue Box Expansion,black,Don't worry kid. It gets better. I've been living with _ for 20 years.,1,true
CAH: Blue Box Expansion,black,Every step towards _ gets me a little bit closer to _.,2,true
CAH: Blue Box Expansion,black,Everybody join hands and close your eyes. Do you sense that? That's the presence of _ in this room.,1,true
CAH: Blue Box Expansion,black,"Forget everything you know about _, because now we've supercharged it with _!",2,true
